product_name,sales,quantity,profit,avg_discount,avg_ship_days,orders,growth,margin,stability_score
Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,4476.96,17,956.96,0.1,5.0,4,200.0,0.21375218898538295,19.351351351351354
"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",5906.52,18,1653.83,0.0,4.333333333333333,3,0.0,0.28000074493949056,21.513513513513516
Satellite Sectional Post Binders,1219.83,38,329.03000000000003,0.3727272727272727,3.8181818181818183,11,442.5,0.2697343072395334,19.62162162162162
Sauder Barrister Bookcases,754.73,16,-294.77,0.4066666666666667,4.0,3,-43.33,-0.39056351277940454,62.16216216216216
"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",1064.62,10,24.189999999999998,0.09999999999999999,1.6666666666666667,3,0.0,0.02272172230467209,74.86486486486487
"Sauder Camden County Collection Libraries, Planked Cherry Finish",1909.82,19,-78.19999999999999,0.1457142857142857,3.5714285714285716,7,28.44,-0.040946267187483634,97.13513513513513
Sauder Camden County Collection Library,1368.26,16,-103.48999999999998,0.235,3.5,2,0.0,-0.07563620949234794,35.67567567567568
Sauder Cornerstone Collection Library,322.19,14,-81.17,0.2333333333333333,3.3333333333333335,3,0.0,-0.2519320897607002,47.297297297297305
"Sauder Facets Collection Library, Sky Alder Finish",1427.69,10,-8.550000000000004,0.15,2.75,4,27.5,-0.005988695024830323,99.62162162162163
"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1706.5100000000002,5,222.59,0.1,3.0,2,0.0,0.13043580172398636,4.540540540540539
"Sauder Forest Hills Library with Doors, Woodland Oak Finish",1014.1800000000001,10,-418.55,0.2833333333333333,4.0,3,-5.88,-0.4126979431659074,69.45945945945947
"Sauder Forest Hills Library, Woodland Oak Finish",1875.04,15,-70.5,0.125,4.0,4,-20.31,-0.03759919788377848,54.054054054054056
Sauder Inglewood Library Bookcases,2154.35,14,311.18,0.13,4.0,5,0.0,0.14444263931116114,19.56756756756757
"Sauder Mission Library with Doors, Fruitwood Finish",935.2,10,-125.74,0.26333333333333336,3.0,3,0.0,-0.1344525235243798,18.486486486486488
Security-Tint Envelopes,163.49,23,73.88,0.06666666666666668,4.0,9,80.01,0.45189308214569696,88.64864864864866
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,272.9,11,27.29,0.20000000000000004,4.0,3,0.0,0.1,29.18918918918919
Self-Adhesive Address Labels for Typewriters by Universal,153.51,23,64.41,0.08571428571428573,4.857142857142857,7,33.33,0.41958178620285325,93.72972972972973
Self-Adhesive Address Labels for Typewriters with Dispenser Box,26.560000000000002,9,8.959999999999999,0.2,1.0,2,0.0,0.33734939759036137,17.513513513513512
Self-Adhesive Removable Labels,110.25,35,52.92,0.0,4.0,7,466.67,0.48000000000000004,51.891891891891895
Self-Adhesive Ring Binder Labels,22.88,11,2.36,0.425,3.0,4,0.0,0.10314685314685315,41.4054054054054
Sensible Storage WireTech Storage Systems,2484.31,38,-78.09,0.07500000000000001,4.0,8,-11.27,-0.03143327523537723,75.35135135135135
Serrated Blade or Curved Handle Hand Letter Openers,23.86,9,-4.12,0.1,2.5,2,0.0,-0.1726739312657167,20.378378378378383
"Seth Thomas 12"" Clock w/ Goldtone Case",390.66,17,132.82999999999998,0.0,5.0,3,12.5,0.34001433471560943,39.189189189189186
"Seth Thomas 13 1/2"" Wall Clock",316.48,20,71.13,0.16,5.0,5,-80.01,0.2247535389282103,23.081081081081077
"Seth Thomas 14"" Day/Date Wall Clock",467.07000000000005,17,162.05,0.06666666666666667,4.833333333333333,6,0.0,0.34695013595392554,47.189189189189186
"Seth Thomas 14"" Putty-Colored Wall Clock",357.95,13,94.77000000000001,0.05,5.25,4,0.0,0.2647576477161615,33.78378378378378
"Seth Thomas 16"" Steel Case Clock",441.72999999999996,19,28.260000000000005,0.24,5.0,5,0.0,0.06397573178185771,58.86486486486486
"Seth Thomas 8 1/2"" Cubicle Clock",210.91000000000003,11,59.22,0.05,4.5,4,0.0,0.2807832724858944,15.51351351351351
Sharp 1540cs Digital Laser Copier,4399.91,10,1649.98,0.17142857142857146,3.4285714285714284,7,0.0,0.3750031250639218,60.48648648648649
Sharp AL-1530CS Digital Copier,6399.88,17,2064.96,0.25,5.75,4,0.0,0.32265604980093376,90.64864864864865
Shocksock Galaxy S4 Armband,63.510000000000005,7,-10.07,0.13333333333333333,2.0,3,0.0,-0.15855770744764602,55.2972972972973
ShoreTel ShorePhone IP 230 VoIP phone,2906.62,21,422.46000000000004,0.15000000000000002,4.5,4,0.0,0.14534407662508345,0.432432432432428
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",347.31,32,85.8,0.07500000000000001,4.0,8,586.67,0.2470415478966917,34.0
"Situations Contoured Folding Chairs, 4/Set",3641.26,64,234.25,0.18000000000000002,4.133333333333334,15,-13.2,0.06433212679127555,87.24324324324324
"SlimView Poly Binder, 3/8""",117.59,40,5.700000000000003,0.4571428571428572,4.571428571428571,7,0.0,0.04847350965218133,21.945945945945944
"SmartStand Mobile Device Holder, Assorted Colors",75.5,13,10.059999999999999,0.13333333333333333,5.333333333333333,3,0.0,0.13324503311258276,17.62162162162162
Smead Adjustable Mobile File Trolley with Lockable Top,4778.7699999999995,12,1106.6599999999999,0.06666666666666667,3.6666666666666665,3,0.0,0.23157841871443907,16.86486486486487
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,71.25,20,32.25,0.08,3.8,5,400.0,0.45263157894736844,87.89189189189189
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,48.05,16,22.43,0.04,3.2,5,0.0,0.4668054110301769,46.81081081081081
"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",1016.79,28,453.76,0.03333333333333333,4.833333333333333,6,0.0,0.4462671741460872,43.24324324324324
"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.25,4,31.47,0.2,4.0,1,0.0,0.33747989276139406,4.540540540540539
Socket Bluetooth Cordless Hand Scanner (CHS),506.28,3,177.2,0.2,5.0,1,0.0,0.35000395038318716,4.540540540540539
Sony 16GB Class 10 Micro SDHC R40 Memory Card,190.77,16,5.15,0.1,3.75,4,0.0,0.026995858887665775,46.162162162162154
Sony 32GB Class 10 Micro SDHC R40 Memory Card,251.4,12,52.8,0.0,4.0,4,0.0,0.21002386634844866,51.24324324324324
Sony 64GB Class 10 Micro SDHC R40 Memory Card,899.75,27,132.09,0.06666666666666668,3.2222222222222223,9,344.46,0.14680744651292027,46.91891891891892
Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.19,3,0.34,0.2,7.0,1,0.0,0.01250459727841118,4.540540540540539
Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,1489.33,29,255.32,0.08888888888888889,4.333333333333333,9,-58.18,0.17143279192657102,91.72972972972973
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,250.92000000000002,18,35.13,0.0,3.3333333333333335,3,-71.43,0.1400047824007652,17.567567567567565
Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,582.6800000000001,13,57.33,0.05,4.25,4,81.81,0.09839019702066312,28.486486486486484
"Sortfiler Multipurpose Personal File Organizer, Black",483.41999999999996,24,118.93,0.06666666666666667,3.0,6,110.0,0.24601795540110052,57.62162162162162
Southworth 100% Cotton The Best Paper,151.54,15,65.44,0.06666666666666667,3.6666666666666665,3,0.0,0.4318331793585852,57.67567567567568
"Southworth 100% Résumé Paper, 24lb.",262.97,35,113.19,0.05714285714285715,4.428571428571429,7,0.0,0.4304293265391489,16.486486486486484
Southworth 25% Cotton Antique Laid Paper & Envelopes,200.16,26,80.89,0.12000000000000002,3.2,5,-92.98,0.40412669864108713,44.5945945945946
Southworth 25% Cotton Granite Paper & Envelopes,37.94,7,13.209999999999999,0.13333333333333333,3.6666666666666665,3,0.0,0.3481813389562467,34.21621621621621
Southworth 25% Cotton Linen-Finish Paper & Envelopes,166.7,20,67.03,0.1,5.25,4,-58.46,0.4020995800839832,23.135135135135133
Southworth 25% Cotton Premium Laser Paper and Envelopes,527.47,28,236.56,0.08,3.8,5,-21.87,0.448480482302311,53.94594594594595
Southworth Parchment Paper & Envelopes,83.72,15,30.74,0.13333333333333333,4.833333333333333,6,0.0,0.36717630195891066,74.27027027027026
Southworth Structures Collection,72.8,10,36.4,0.0,3.0,2,0.0,0.5,23.621621621621625
Space Solutions Commercial Steel Shelving,1952.43,33,-74.36000000000001,0.028571428571428574,4.142857142857143,7,0.0,-0.038085872476862175,64.54054054054055
Space Solutions HD Industrial Steel Shelving.,3035.21,27,24.159999999999997,0.025,4.375,8,50.0,0.007959910516899983,46.0
Space Solutions Industrial Galvanized Steel Shelving.,520.0799999999999,7,-20.490000000000002,0.06666666666666667,2.6666666666666665,3,0.0,-0.0393977849561606,47.83783783783784
Speck Products Candyshell Flip Case,188.94,8,-18.2,0.30000000000000004,5.25,4,0.0,-0.0963268762570128,12.5945945945946
"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",181.46,19,77.64,0.08,4.4,5,-34.21,0.42786288989308935,75.78378378378379
Spigen Samsung Galaxy S5 Case Wallet,234.45999999999998,15,45.879999999999995,0.08,3.2,5,0.0,0.1956836987119338,26.0
SpineVue Locking Slant-D Ring Binders by Cardinal,110.59,22,6.050000000000001,0.3875,3.875,8,-2.1,0.05470657383126865,82.37837837837839
Spiral Phone Message Books with Labels by Adams,60.03,15,25.759999999999998,0.05,2.5,4,0.0,0.4291187739463601,45.135135135135144
Square Credit Card Reader,173.82,22,11.190000000000001,0.17142857142857146,3.4285714285714284,7,-23.81,0.06437694166379014,92.27027027027027
"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",197.8,27,54.85,0.2,3.8,5,0.0,0.27730030333670375,29.243243243243246
"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",334.37,22,98.26,0.2571428571428572,3.142857142857143,7,-6.25,0.2938660765020785,82.27027027027027
Stackable Trays,65.3,23,17.13,0.08571428571428573,3.7142857142857144,7,0.0,0.2623277182235835,37.67567567567568
"Stacking Tray, Side-Loading, Legal, Smoke",46.59,16,-2.86,0.25,4.25,4,100.08,-0.061386563640266144,58.32432432432433
Stacking Trays by OIC,72.7,19,9.32,0.2333333333333333,4.5,6,-86.68,0.1281980742778542,46.37837837837838
Standard Line “While You Were Out” Hardbound Telephone Message Book,211.01,11,80.44,0.1,6.0,2,-28.57,0.3812141604663286,34.5945945945946
Standard Rollaway File with Lock,6594.96,40,1261.3400000000001,0.06000000000000001,4.0,10,-42.31,0.1912581729077963,90.54054054054053
Stanley Bostitch Contemporary Electric Pencil Sharpeners,275.08,19,42.79,0.14285714285714285,3.857142857142857,7,530.01,0.15555474770975716,18.86486486486486
Stanley Contemporary Battery Pencil Sharpeners,293.7,24,63.010000000000005,0.05,4.0,4,0.0,0.21453864487572355,17.94594594594595
Staple envelope,1686.79,170,751.6,0.075,4.041666666666667,48,12.5,0.44558006627973845,93.24324324324324
Staple holder,528.78,52,118.00999999999999,0.0923076923076923,3.8461538461538463,13,37.62,0.2231740988690949,89.35135135135135
Staple magnet,272.90000000000003,33,44.8,0.1,4.7,10,-77.9,0.16416269695859287,79.02702702702703
Staple remover,263.09000000000003,61,24.080000000000002,0.1111111111111111,3.388888888888889,18,7.22,0.0915276141244441,82.43243243243244
Staple-based wall hangings,422.29,62,121.98,0.2375,3.0625,16,47.05,0.28885363139075043,98.64864864864865
Staple-on labels,53.76,21,21.58,0.08,3.8,5,0.0,0.40141369047619047,13.135135135135133
Staples,755.47,215,292.23,0.1,4.304347826086956,46,3.01,0.3868188015407627,98.0
Staples in misc. colors,478.82,86,124.06,0.06315789473684212,4.473684210526316,19,952.91,0.25909527588655445,38.91891891891892
Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,4,269.31,0.0,0.0,1,0.0,0.26000193087468626,4.540540540540539
Star Micronics TSP800 TSP847IIU Receipt Printer,1286.85,4,360.31,0.25,4.5,2,0.0,0.2799937832692233,39.08108108108108
StarTech.com 10/100 VDSL2 Ethernet Extender Kit,2330.65,13,-785.77,0.425,3.75,4,0.0,-0.33714628966168236,48.64864864864865
Steel Personal Filing/Posting Tote,937.46,29,185.72,0.08,4.0,5,15.39,0.19810978601753673,63.08108108108108
Sterilite Officeware Hinged File Box,345.84000000000003,35,78.09,0.07272727272727274,3.5454545454545454,11,38.09,0.22579805690492713,51.027027027027025
Sterilite Show Offs Storage Containers,78.14,16,-6.34,0.08,4.0,5,191.71,-0.08113642180701305,85.18918918918918
Sterling Rubber Bands by Alliance,19.78,5,-3.77,0.1,4.0,2,0.0,-0.19059656218402427,0.432432432432428
Stiletto Hand Letter Openers,136.32,17,-21.99,0.15000000000000002,4.25,4,0.0,-0.16131161971830985,34.270270270270274
Stockwell Gold Paper Clips,8.1,5,3.4000000000000004,0.1,5.0,2,0.0,0.4197530864197532,4.540540540540539
Stockwell Push Pins,69.76,34,20.12,0.07500000000000001,3.75,8,14.29,0.28841743119266056,99.13513513513513
Storex Dura Pro Binders,278.57,71,50.529999999999994,0.4235294117647059,4.235294117647059,17,312.08,0.18139067379832716,77.08108108108108
Storex DuraTech Recycled Plastic Frosted Binders,94.13,39,11.45,0.5,3.875,8,90.02,0.12164028471263147,67.72972972972973
Storex Flexible Poly Binders with Double Pockets,10.83,9,-1.9999999999999996,0.4666666666666666,4.0,3,-58.62,-0.1846722068328716,23.027027027027025
"Strathmore #10 Envelopes, Ultimate White",632.52,12,309.93,0.0,3.75,4,0.0,0.4899924113071524,66.37837837837837
Strathmore Photo Frame Cards,116.96000000000001,16,53.81,0.0,4.5,4,0.0,0.46007181942544456,11.4054054054054
Strathmore Photo Mount Cards,245.44,38,106.32,0.06666666666666668,3.6666666666666665,9,162.01,0.4331812255541069,21.459459459459463
"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,3,6.46,0.0,5.0,1,0.0,0.36008918617614266,4.540540540540539
"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",2552.54,23,51.06,0.0,5.0,5,0.0,0.020003604253018562,46.64864864864865
"Super Bands, 12/Pack",33.480000000000004,20,-2.5999999999999996,0.1,3.75,4,0.0,-0.07765830346475505,52.75675675675675
Super Decoflex Portable Personal File,179.76,13,39.55,0.08,3.0,5,-28.57,0.22001557632398752,34.67567567567568
Surelock Post Binders,653.99,29,210.87,0.2625,4.125,8,-56.41,0.3224361228764966,96.27027027027027
Swingline SM12-08 MicroCut Jam Free Shredder,2359.95,13,-447.99,0.5333333333333333,4.666666666666667,3,0.0,-0.18983029301468254,58.00000000000001
"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",70.19,17,31.630000000000003,0.06666666666666667,5.333333333333333,3,21.63,0.4506339934463599,37.72972972972973
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",102.5,13,37.11,0.13333333333333333,5.333333333333333,3,0.0,0.36204878048780487,50.27027027027027
"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",406.46,25,178.71,0.1,3.25,4,25.0,0.4396742606898588,84.97297297297297
"TOPS Money Receipt Book, Consecutively Numbered in Red,",88.11,11,39.65,0.0,3.5,2,75.0,0.4500056747247758,29.135135135135137
"TOPS Voice Message Log Book, Flash Format",49.5,12,20.369999999999997,0.13333333333333333,3.6666666666666665,3,-37.49,0.41151515151515144,31.351351351351354
"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",626.53,25,212.28,0.08,4.4,5,0.0,0.3388185721354125,21.297297297297302
"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",51.120000000000005,15,21.96,0.06666666666666667,3.3333333333333335,3,84.0,0.4295774647887324,28.37837837837838
"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",99.06,17,40.76,0.06666666666666667,4.833333333333333,6,5.26,0.4114677972945689,40.21621621621622
Telescoping Adjustable Floor Lamp,143.92000000000002,10,-6.0,0.3,3.6666666666666665,6,79.99,-0.04168982768204558,65.78378378378378
"Tenex ""The Solids"" Textured Chair Mats",1469.1599999999999,26,-40.57000000000001,0.19999999999999998,4.571428571428571,7,77.42,-0.027614419123853096,59.67567567567568
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",2267.97,25,148.37,0.14285714285714285,4.428571428571429,7,327.78,0.06541973659263571,25.783783783783786
Tenex Antistatic Computer Chair Mats,3317.02,25,-530.03,0.2333333333333333,4.166666666666667,6,0.0,-0.15979101723836456,30.594594594594593
Tenex B1-RE Series Chair Mats for Low Pile Carpets,1002.3599999999999,23,124.60000000000001,0.028571428571428574,4.142857142857143,7,979.99,0.12430663633824177,60.75675675675676
"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",763.67,15,-222.73,0.24,3.0,5,-50.0,-0.29165739128157453,95.08108108108108
"Tenex Chairmat w/ Average Lip, 45"" x 53""",2058.5,19,-529.76,0.3,2.75,4,0.0,-0.2573524410978868,4.540540540540539
Tenex Chairmats For Use With Carpeted Floors,175.78,11,8.8,0.0,3.0,4,-25.0,0.05006257822277848,79.7027027027027
Tenex Chairmats For Use with Hard Floors,467.71,20,-129.93,0.26666666666666666,4.166666666666667,6,0.0,-0.2778003463684762,68.7027027027027
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1010.78,10,150.55,0.05,5.25,4,13.33,0.14894437958804094,81.56756756756756
"Tenex File Box, Personal Filing Tote with Lid, Black",338.12,24,62.66,0.08571428571428573,3.7142857142857144,7,-30.0,0.18531882172009936,70.21621621621621
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",279.18,22,23.27,0.12000000000000002,3.2,5,-86.11,0.08335124292571101,17.2972972972973
"Tenex Personal Project File with Scoop Front Design, Black",517.63,40,118.61,0.06000000000000001,3.6,10,-28.57,0.2291405057666673,78.5945945945946
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",229.98000000000002,15,44.82,0.08,3.4,5,50.0,0.19488651187059744,74.54054054054053
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",180.46,4,-46.4,0.3,3.0,2,0.0,-0.257120691565998,22.567567567567572
"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",1322.17,24,172.24,0.13333333333333333,5.333333333333333,6,0.0,0.1302706913634404,42.91891891891891
"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",468.47,7,51.1,0.06666666666666667,1.0,3,0.0,0.10907848955109185,18.756756756756754
Tennsco 16-Compartment Lockers with Coat Rack,7515.52,13,1114.37,0.12000000000000002,4.2,5,50.0,0.14827583453972576,56.5945945945946
Tennsco 6- and 18-Compartment Lockers,10925.0,43,1575.09,0.05454545454545456,4.363636363636363,11,-25.71,0.14417299771167047,78.10810810810811
Tennsco Commercial Shelving,374.25,21,-48.6,0.1111111111111111,4.888888888888889,9,712.6,-0.12985971943887775,27.459459459459456
Tennsco Double-Tier Lockers,9630.86,47,429.80000000000007,0.10000000000000002,4.333333333333333,12,-4.88,0.04462737491771244,86.8108108108108
Tennsco Industrial Shelving,1281.4499999999998,29,-108.6,0.1111111111111111,3.6666666666666665,9,-22.22,-0.08474774669319912,73.56756756756756
"Tennsco Lockers, Gray",402.81,22,-26.43,0.10000000000000002,4.666666666666667,6,-5.88,-0.06561406121992999,92.05405405405406
"Tennsco Lockers, Sand",407.02,22,56.230000000000004,0.12000000000000002,2.2,5,0.0,0.13815045943688273,29.675675675675674
Tennsco Regal Shelving Units,1764.53,18,-6.08,0.05,4.5,4,233.34,-0.003445676752449661,86.37837837837839
Tennsco Single-Tier Lockers,9158.29,28,-825.76,0.07500000000000001,3.875,8,260.0,-0.09016530378487686,88.05405405405405
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",6819.31,25,181.67000000000002,0.03333333333333333,5.833333333333333,6,0.0,0.026640525214427852,77.1891891891892
"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",4384.04,33,-36.54,0.028571428571428574,4.571428571428571,7,-35.38,-0.008334777967354313,77.56756756756756
"Tensor ""Hersey Kiss"" Styled Floor Lamp",93.53,8,2.08,0.06666666666666667,3.3333333333333335,3,0.0,0.02223885384368652,12.054054054054053
Tensor Brushed Steel Torchiere Floor Lamp,146.10999999999999,10,6.790000000000001,0.19999999999999998,5.0,4,0.0,0.046471836287728434,39.02702702702703
Tensor Computer Mounted Lamp,536.04,36,144.72,0.0,3.625,8,0.0,0.2699798522498321,77.29729729729729
Tensor Track Tree Floor Lamp,299.85,17,38.19,0.1,3.75,4,0.0,0.12736368184092045,10.648648648648651
Texas Instrument TI-15 Fraction Calculator,41.910000000000004,8,-20.520000000000003,0.44999999999999996,3.5,2,0.0,-0.4896206156048676,4.540540540540539
Texas Instruments TI-34 Scientific Calculator,204.5,12,64.65,0.2333333333333333,3.6666666666666665,3,0.0,0.31613691931540344,59.189189189189186
Things To Do Today Pad,138.53,26,59.17,0.1142857142857143,4.0,7,27.91,0.42712769797155853,64.86486486486487
Things To Do Today Spiral Book,82.37,13,29.86,0.20000000000000004,4.0,3,0.0,0.3625106227995629,18.162162162162165
Tops Green Bar Computer Printout Paper,342.58,7,171.29,0.0,3.0,3,0.0,0.5,62.054054054054056
Tops White Computer Printout Paper,684.74,14,321.83,0.0,4.0,4,200.0,0.47000321289832636,43.18918918918919
Tops Wirebound Message Log Books,73.69999999999999,25,29.29,0.06666666666666667,4.5,6,0.0,0.3974219810040706,30.54054054054054
Toshiba IPT2010-SD IP Telephone,3613.74,31,425.32,0.17500000000000002,4.625,8,0.0,0.11769524094151766,69.62162162162161
Translucent Push Pins by OIC,24.55,15,5.84,0.13333333333333333,5.0,3,-52.38,0.23788187372708755,25.4054054054054
"Trav-L-File Heavy-Duty Shuttle II, Black",1193.81,30,278.84000000000003,0.08571428571428573,4.285714285714286,7,0.0,0.2335715063536074,13.08108108108108
Trimflex Flexible Post Binders,346.35,21,112.88999999999999,0.3,3.5,4,-82.09,0.3259419662191424,14.59459459459459
Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,1243.78,27,74.99000000000002,0.19999999999999998,3.5,6,205.0,0.06029201305697151,49.35135135135135
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,823.25,16,-17.03,0.3333333333333333,3.6666666666666665,3,462.51,-0.0206863042818099,19.02702702702703
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,937.85,22,130.48000000000002,0.23333333333333336,5.166666666666667,6,191.66,0.13912672602228504,93.62162162162161
Tuf-Vin Binders,669.5,26,234.32999999999998,0.2714285714285714,3.4285714285714284,7,0.0,0.3500074682598954,22.972972972972972
Tuff Stuff Recycled Round Ring Binders,80.5,23,23.97,0.2777777777777778,4.333333333333333,9,-80.47,0.29776397515527947,74.91891891891892
Turquoise Lead Holder with Pocket Clip,37.52,6,10.58,0.06666666666666667,4.666666666666667,3,0.0,0.2819829424307036,57.83783783783784
"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",610.98,17,274.94,0.0,3.6666666666666665,3,-12.5,0.4499983632852139,56.7027027027027
"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",570.77,24,225.04,0.1142857142857143,2.857142857142857,7,-60.0,0.3942744012474377,76.48648648648648
"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",939.0899999999999,16,421.97,0.04,4.4,5,-59.46,0.44933925395861957,84.16216216216216
Tyvek Side-Opening Peel & Seel Expanding Envelopes,1266.72,14,570.02,0.0,4.0,5,-50.0,0.4499968422382215,51.62162162162163
Ultra Commercial Grade Dual Valve Door Closer,63.82,2,9.57,0.2,6.0,1,0.0,0.14995299279222815,0.432432432432428
"Ultra Door Kickplate, 8""H x 34""W",158.24,10,27.7,0.2,4.0,2,0.0,0.17505055611729017,41.0
Ultra Door Pull Handle,265.11,27,74.78,0.06666666666666667,3.3333333333333335,6,0.0,0.28207159292369205,18.324324324324326
Ultra Door Push Plate,149.26,34,37.410000000000004,0.05714285714285715,3.2857142857142856,7,-82.14,0.2506364732681228,86.48648648648648
UniKeep View Case Binders,28.84,13,-5.48,0.5,4.8,5,0.0,-0.19001386962552014,64.64864864864866
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),129.17000000000002,24,55.97,0.08,3.4,5,0.0,0.4333049469691104,27.027027027027028
"Universal Recycled Hanging Pressboard Report Binders, Letter Size",72.8,20,8.650000000000002,0.48,4.2,5,133.33,0.11881868131868135,50.21621621621621
"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.55,3,5.64,0.2,3.0,1,0.0,0.36270096463022505,4.540540540540539
Unpadded Memo Slips,18.31,5,8.36,0.1,4.0,2,0.0,0.4565811032222829,4.540540540540539
V7 USB Numeric Keypad,461.87,16,-58.779999999999994,0.15000000000000002,3.25,4,6.25,-0.12726524779699913,39.891891891891895
VTech DS6151,2746.57,25,478.78,0.125,5.125,8,-33.33,0.1743192418179766,99.24324324324324
VariCap6 Expandable Binder,122.83,10,31.130000000000003,0.3,3.3333333333333335,3,-71.88,0.25343971342505905,59.027027027027025
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",83.44,14,11.48,0.20000000000000004,3.3333333333333335,3,-57.14,0.13758389261744966,65.35135135135135
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",150.67000000000002,14,41.95,0.08,4.0,5,0.0,0.2784230437379704,18.108108108108112
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",248.29,12,91.04,0.12000000000000002,4.0,5,-9.09,0.36666800918281045,73.89189189189189
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",184.54000000000002,30,67.11,0.10000000000000002,3.8333333333333335,6,-44.44,0.36366099490625337,96.32432432432432
"Verbatim Slim CD and DVD Storage Cases, 50/Pack",80.78,8,16.15,0.1,3.5,4,87.54,0.19992572418915572,73.45945945945947
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",296.18,29,119.74,0.1,4.5,8,0.0,0.4042811803632926,65.72972972972973
Vinyl Sectional Post Binders,901.03,40,147.02999999999997,0.41818181818181815,3.8181818181818183,11,173.81,0.1631799163179916,84.27027027027027
"Vtech AT&T CL2940 Corded Speakerphone, Black",71.98,3,24.29,0.2,7.0,1,0.0,0.33745484856904695,4.540540540540539
Vtech CS6719,2630.12,32,418.52,0.17142857142857146,3.5714285714285716,7,0.0,0.15912581935425,75.94594594594595
WD My Passport Ultra 1TB Portable External Hard Drive,1007.4,17,33.81,0.16666666666666666,5.333333333333333,6,-66.67,0.03356164383561644,62.32432432432433
WD My Passport Ultra 2TB Portable External Hard Drive,3998.4,35,499.8,0.025,4.125,8,69.81,0.125,55.78378378378379
WD My Passport Ultra 500GB Portable External Hard Drive,708.0,12,120.36,0.0,2.75,4,0.0,0.17,76.08108108108108
Wasp CCD Handheld Bar Code Reader,336.51,3,44.87,0.4,6.0,1,0.0,0.1333392766931146,4.540540540540539
Wausau Papers Astrobrights Colored Envelopes,50.230000000000004,9,22.779999999999998,0.06666666666666667,4.333333333333333,3,0.0,0.45351383635277714,22.162162162162158
Westinghouse Clip-On Gooseneck Lamps,279.56,38,44.19,0.1111111111111111,4.111111111111111,9,-70.77,0.15806982400915723,92.43243243243244
"Westinghouse Floor Lamp with Metal Mesh Shade, Black",167.93,7,38.629999999999995,0.0,4.5,4,0.0,0.2300363246590841,51.702702702702695
